Time [s],Channel 2
0.778552000,1
0.778820000,0
0.778830000,1
0.778990000,0
0.779000000,1
0.779054000,0
0.779062000,1
0.779134000,0
0.779144000,1
0.779216000,0
0.779226000,1
0.779298000,0
0.779306000,1
0.779370000,0
0.779380000,1
0.779452000,0
0.779460000,1
0.779488000,0
0.779496000,1
0.779542000,0
0.779552000,1
0.779786000,0
0.779796000,1
0.779954000,0
0.779964000,1
0.779994000,0
0.780004000,1
0.780076000,0
0.780084000,1
0.780156000,0
0.780166000,1
0.780238000,0
0.780248000,1
0.780314000,0
0.780324000,1
0.780350000,0
0.780360000,1
0.780386000,0
0.780396000,1
0.780428000,0
0.780438000,1
0.780750000,0
0.780760000,1
0.780920000,0
0.780930000,1
0.780984000,0
0.780992000,1
0.781064000,0
0.781074000,1
0.781146000,0
0.781156000,1
0.781228000,0
0.781236000,1
0.781304000,0
0.781312000,1
0.781342000,0
0.781352000,1
0.781378000,0
0.781388000,1
0.781414000,0
0.781424000,1
0.781716000,0
0.781726000,1
0.781886000,0
0.781894000,1
0.781960000,0
0.781970000,1
0.782042000,0
0.782052000,1
0.782124000,0
0.782132000,1
0.782204000,0
0.782214000,1
0.782280000,0
0.782290000,1
0.782322000,0
0.782332000,1
0.782358000,0
0.782368000,1
0.782412000,0
0.782422000,1
0.782682000,0
0.782690000,1
0.782850000,0
0.782860000,1
0.782926000,0
0.782934000,1
0.783006000,0
0.783016000,1
0.783088000,0
0.783098000,1
0.783170000,0
0.783180000,1
0.783246000,0
0.783254000,1
0.783290000,0
0.783300000,1
0.783326000,0
0.783336000,1
0.783374000,0
0.783384000,1
0.783646000,0
0.783656000,1
0.783816000,0
0.783824000,1
0.783890000,0
0.783900000,1
0.783972000,0
0.783982000,1
0.784054000,0
0.784062000,1
0.784134000,0
0.784144000,1
0.784210000,0
0.784220000,1
0.784258000,0
0.784268000,1
0.784294000,0
0.784304000,1
0.784362000,0
0.784370000,1
0.784612000,0
0.784620000,1
0.784780000,0
0.784790000,1
0.784844000,0
0.784852000,1
0.784924000,0
0.784934000,1
0.785006000,0
0.785016000,1
0.785088000,0
0.785098000,1
0.785164000,0
0.785172000,1
0.785214000,0
0.785224000,1
0.785250000,0
0.785260000,1
0.785312000,0
0.785320000,1
0.785576000,0
0.785586000,1
0.785746000,0
0.785754000,1
0.785808000,0
0.785818000,1
0.785890000,0
0.785900000,1
0.785972000,0
0.785980000,1
0.786054000,0
0.786062000,1
0.786128000,0
0.786138000,1
0.786182000,0
0.786192000,1
0.786218000,0
0.786228000,1
0.786298000,0
0.786306000,1
0.786542000,0
0.786550000,1
0.786710000,0
0.786720000,1
0.786762000,0
0.786770000,1
0.786844000,0
0.786852000,1
0.786924000,0
0.786934000,1
0.787006000,0
0.787016000,1
0.787082000,0
0.787090000,1
0.787138000,0
0.787148000,1
0.787176000,0
0.787184000,1
0.787248000,0
0.787256000,1
0.787506000,0
0.787516000,1
0.787676000,0
0.787684000,1
0.787714000,0
0.787724000,1
0.787796000,0
0.787806000,1
0.787878000,0
0.787888000,1
0.787958000,0
0.787968000,1
0.788034000,0
0.788044000,1
0.788094000,0
0.788104000,1
0.788132000,0
0.788140000,1
0.788212000,0
0.788222000,1
0.788472000,0
0.788482000,1
0.788640000,0
0.788650000,1
0.788680000,0
0.788690000,1
0.788762000,0
0.788770000,1
0.788842000,0
0.788852000,1
0.788924000,0
0.788934000,1
0.789000000,0
0.789008000,1
0.789064000,0
0.789072000,1
0.789100000,0
0.789108000,1
0.789174000,0
0.789184000,1
0.789438000,0
0.789446000,1
0.789606000,0
0.789616000,1
0.789646000,0
0.789654000,1
0.789726000,0
0.789736000,1
0.789808000,0
0.789818000,1
0.789890000,0
0.789898000,1
0.789966000,0
0.789974000,1
0.790032000,0
0.790040000,1
0.790068000,0
0.790076000,1
0.790136000,0
0.790146000,1
0.790402000,0
0.790412000,1
0.790572000,0
0.790580000,1
0.790610000,0
0.790620000,1
0.790692000,0
0.790702000,1
0.790774000,0
0.790782000,1
0.790854000,0
0.790864000,1
0.790930000,0
0.790940000,1
0.791000000,0
0.791008000,1
0.791036000,0
0.791046000,1
0.791100000,0
0.791108000,1
0.791368000,0
0.791376000,1
0.791536000,0
0.791546000,1
0.791576000,0
0.791586000,1
0.791658000,0
0.791666000,1
0.791738000,0
0.791748000,1
0.791820000,0
0.791830000,1
0.791896000,0
0.791904000,1
0.791968000,0
0.791978000,1
0.792004000,0
0.792014000,1
0.792062000,0
0.792070000,1
0.792332000,0
0.792342000,1
0.792502000,0
0.792510000,1
0.792540000,0
0.792550000,1
0.792622000,0
0.792632000,1
0.792704000,0
0.792714000,1
0.792786000,0
0.792794000,1
0.792860000,0
0.792870000,1
0.792936000,0
0.792944000,1
0.792972000,0
0.792982000,1
0.793024000,0
0.793032000,1
0.793298000,0
0.793308000,1
0.793466000,0
0.793476000,1
0.793506000,0
0.793516000,1
0.793588000,0
0.793596000,1
0.793668000,0
0.793678000,1
0.793750000,0
0.793760000,1
0.793826000,0
0.793834000,1
0.793904000,0
0.793914000,1
0.793940000,0
0.793950000,1
0.793986000,0
0.793994000,1
0.794262000,0
0.794272000,1
0.794432000,0
0.794442000,1
0.794472000,0
0.794480000,1
0.794552000,0
0.794562000,1
0.794634000,0
0.794644000,1
0.794716000,0
0.794724000,1
0.794790000,0
0.794800000,1
0.794872000,0
0.794882000,1
0.794908000,0
0.794918000,1
0.794948000,0
0.794956000,1
0.795228000,0
0.795238000,1
0.795396000,0
0.795406000,1
0.795436000,0
0.795446000,1
0.795518000,0
0.795526000,1
0.795600000,0
0.795608000,1
0.795680000,0
0.795690000,1
0.795758000,0
0.795768000,1
0.795796000,0
0.795804000,1
0.795832000,0
0.795840000,1
0.795900000,0
0.795910000,1
0.796194000,0
0.796202000,1
0.796362000,0
0.796372000,1
0.796438000,0
0.796446000,1
0.796518000,0
0.796528000,1
0.796600000,0
0.796610000,1
0.796682000,0
0.796692000,1
0.796760000,0
0.796770000,1
0.796800000,0
0.796808000,1
0.796836000,0
0.796844000,1
0.796898000,0
0.796908000,1
0.797158000,0
0.797168000,1
0.797328000,0
0.797336000,1
0.797378000,0
0.797388000,1
0.797460000,0
0.797470000,1
0.797542000,0
0.797550000,1
0.797622000,0
0.797632000,1
0.797702000,0
0.797710000,1
0.797744000,0
0.797752000,1
0.797780000,0
0.797788000,1
0.797862000,0
0.797870000,1
0.798124000,0
0.798132000,1
0.798292000,0
0.798302000,1
0.798368000,0
0.798378000,1
0.798448000,0
0.798458000,1
0.798530000,0
0.798540000,1
0.798612000,0
0.798622000,1
0.798690000,0
0.798700000,1
0.798736000,0
0.798744000,1
0.798772000,0
0.798782000,1
0.798848000,0
0.798856000,1
0.799088000,0
0.799098000,1
0.799258000,0
0.799266000,1
0.799320000,0
0.799330000,1
0.799402000,0
0.799412000,1
0.799484000,0
0.799492000,1
0.799566000,0
0.799574000,1
0.799644000,0
0.799652000,1
0.799692000,0
0.799700000,1
0.799728000,0
0.799738000,1
0.799774000,0
0.799782000,1
0.800054000,0
0.800062000,1
0.800222000,0
0.800232000,1
0.800298000,0
0.800308000,1
0.800380000,0
0.800388000,1
0.800460000,0
0.800470000,1
0.800542000,0
0.800552000,1
0.800620000,0
0.800630000,1
0.800672000,0
0.800680000,1
0.800708000,0
0.800718000,1
0.800748000,0
0.800756000,1
0.801018000,0
0.801028000,1
0.801188000,0
0.801196000,1
0.801264000,0
0.801272000,1
0.801344000,0
0.801354000,1
0.801426000,0
0.801436000,1
0.801508000,0
0.801516000,1
0.801586000,0
0.801596000,1
0.801640000,0
0.801650000,1
0.801676000,0
0.801686000,1
0.801734000,0
0.801742000,1
0.801984000,0
0.801994000,1
0.802152000,0
0.802162000,1
0.802228000,0
0.802238000,1
0.802310000,0
0.802320000,1
0.802392000,0
0.802400000,1
0.802472000,0
0.802482000,1
0.802552000,0
0.802560000,1
0.802608000,0
0.802618000,1
0.802644000,0
0.802654000,1
0.802696000,0
0.802706000,1
0.802950000,0
0.802958000,1
0.803118000,0
0.803128000,1
0.803182000,0
0.803190000,1
0.803262000,0
0.803272000,1
0.803344000,0
0.803354000,1
0.803426000,0
0.803434000,1
0.803504000,0
0.803514000,1
0.803564000,0
0.803574000,1
0.803600000,0
0.803610000,1
0.803656000,0
0.803664000,1
0.803914000,0
0.803924000,1
0.804084000,0
0.804092000,1
0.804122000,0
0.804132000,1
0.804204000,0
0.804214000,1
0.804286000,0
0.804294000,1
0.804368000,0
0.804376000,1
0.804446000,0
0.804454000,1
0.804508000,0
0.804518000,1
0.804546000,0
0.804554000,1
0.804594000,0
0.804602000,1
0.804880000,0
0.804888000,1
0.805048000,0
0.805058000,1
0.805088000,0
0.805098000,1
0.805170000,0
0.805178000,1
0.805250000,0
0.805260000,1
0.805332000,0
0.805342000,1
0.805410000,0
0.805420000,1
0.805478000,0
0.805486000,1
0.805514000,0
0.805522000,1
0.805556000,0
0.805564000,1
0.805846000,0
0.805854000,1
0.806014000,0
0.806024000,1
0.806054000,0
0.806062000,1
0.806134000,0
0.806144000,1
0.806216000,0
0.806226000,1
0.806298000,0
0.806306000,1
0.806376000,0
0.806386000,1
0.806446000,0
0.806454000,1
0.806482000,0
0.806490000,1
0.806518000,0
0.806526000,1
0.806810000,0
0.806820000,1
0.806980000,0
0.806988000,1
0.807018000,0
0.807028000,1
0.807100000,0
0.807108000,1
0.807182000,0
0.807190000,1
0.807262000,0
0.807272000,1
0.807342000,0
0.807350000,1
0.807414000,0
0.807422000,1
0.807450000,0
0.807458000,1
0.807528000,0
0.807538000,1
0.807776000,0
0.807784000,1
0.807944000,0
0.807954000,1
0.808008000,0
0.808016000,1
0.808090000,0
0.808098000,1
0.808170000,0
0.808180000,1
0.808252000,0
0.808262000,1
0.808330000,0
0.808340000,1
0.808406000,0
0.808416000,1
0.808442000,0
0.808452000,1
0.808514000,0
0.808524000,1
0.808740000,0
0.808750000,1
0.808910000,0
0.808918000,1
0.808948000,0
0.808958000,1
0.809030000,0
0.809040000,1
0.809112000,0
0.809120000,1
0.809194000,0
0.809202000,1
0.809272000,0
0.809280000,1
0.809350000,0
0.809358000,1
0.809386000,0
0.809396000,1
0.809452000,0
0.809462000,1
0.809706000,0
0.809716000,1
0.809874000,0
0.809884000,1
0.809914000,0
0.809924000,1
0.809996000,0
0.810004000,1
0.810076000,0
0.810086000,1
0.810158000,0
0.810168000,1
0.810236000,0
0.810246000,1
0.810318000,0
0.810328000,1
0.810354000,0
0.810364000,1
0.810414000,0
0.810424000,1
0.810670000,0
0.810680000,1
0.810840000,0
0.810850000,1
0.810904000,0
0.810912000,1
0.810984000,0
0.810994000,1
0.811066000,0
0.811076000,1
0.811148000,0
0.811156000,1
0.811228000,0
0.811238000,1
0.811266000,0
0.811274000,1
0.811302000,0
0.811310000,1
0.811374000,0
0.811384000,1
0.811636000,0
0.811646000,1
0.811804000,0
0.811814000,1
0.811844000,0
0.811854000,1
0.811926000,0
0.811934000,1
0.812008000,0
0.812016000,1
0.812088000,0
0.812098000,1
0.812170000,0
0.812180000,1
0.812210000,0
0.812218000,1
0.812246000,0
0.812254000,1
0.812324000,0
0.812334000,1
0.812602000,0
0.812610000,1
0.812770000,0
0.812780000,1
0.812834000,0
0.812842000,1
0.812916000,0
0.812924000,1
0.812996000,0
0.813006000,1
0.813078000,0
0.813088000,1
0.813160000,0
0.813168000,1
0.813202000,0
0.813210000,1
0.813238000,0
0.813248000,1
0.813298000,0
0.813308000,1
0.813566000,0
0.813576000,1
0.813736000,0
0.813744000,1
0.813774000,0
0.813784000,1
0.813856000,0
0.813866000,1
0.813938000,0
0.813946000,1
0.814018000,0
0.814028000,1
0.814100000,0
0.814110000,1
0.814146000,0
0.814154000,1
0.814182000,0
0.814192000,1
0.814248000,0
0.814258000,1
0.814532000,0
0.814540000,1
0.814700000,0
0.814710000,1
0.814740000,0
0.814748000,1
0.814822000,0
0.814830000,1
0.814902000,0
0.814912000,1
0.814984000,0
0.814992000,1
0.815066000,0
0.815074000,1
0.815114000,0
0.815122000,1
0.815150000,0
0.815158000,1
0.815198000,0
0.815208000,1
0.815496000,0
0.815506000,1
0.815666000,0
0.815674000,1
0.815730000,0
0.815738000,1
0.815810000,0
0.815820000,1
0.815892000,0
0.815902000,1
0.815974000,0
0.815982000,1
0.816054000,0
0.816064000,1
0.816106000,0
0.816116000,1
0.816142000,0
0.816152000,1
0.816196000,0
0.816206000,1
0.816462000,0
0.816472000,1
0.816630000,0
0.816640000,1
0.816706000,0
0.816716000,1
0.816788000,0
0.816798000,1
0.816870000,0
0.816878000,1
0.816950000,0
0.816960000,1
0.817032000,0
0.817042000,1
0.817086000,0
0.817096000,1
0.817122000,0
0.817132000,1
0.817158000,0
0.817168000,1
0.817428000,0
0.817436000,1
0.817596000,0
0.817606000,1
0.817672000,0
0.817680000,1
0.817754000,0
0.817762000,1
0.817834000,0
0.817844000,1
0.817916000,0
0.817926000,1
0.817998000,0
0.818006000,1
0.818054000,0
0.818064000,1
0.818090000,0
0.818100000,1
0.818134000,0
0.818142000,1
0.818392000,0
0.818402000,1
0.818562000,0
0.818570000,1
0.818636000,0
0.818646000,1
0.818718000,0
0.818728000,1
0.818800000,0
0.818808000,1
0.818882000,0
0.818890000,1
0.818962000,0
0.818972000,1
0.819022000,0
0.819032000,1
0.819058000,0
0.819068000,1
0.819098000,0
0.819108000,1
0.819358000,0
0.819366000,1
0.819526000,0
0.819536000,1
0.819590000,0
0.819600000,1
0.819672000,0
0.819680000,1
0.819752000,0
0.819762000,1
0.819834000,0
0.819844000,1
0.819916000,0
0.819926000,1
0.819980000,0
0.819988000,1
0.820016000,0
0.820024000,1
0.820060000,0
0.820070000,1
0.820322000,0
0.820332000,1
0.820492000,0
0.820502000,1
0.820556000,0
0.820564000,1
0.820636000,0
0.820646000,1
0.820718000,0
0.820728000,1
0.820800000,0
0.820808000,1
0.820880000,0
0.820890000,1
0.820948000,0
0.820956000,1
0.820984000,0
0.820992000,1
0.821034000,0
0.821044000,1
0.821288000,0
0.821298000,1
0.821458000,0
0.821466000,1
0.821508000,0
0.821518000,1
0.821590000,0
0.821600000,1
0.821672000,0
0.821680000,1
0.821752000,0
0.821762000,1
0.821834000,0
0.821844000,1
0.821904000,0
0.821912000,1
0.821940000,0
0.821948000,1
0.821998000,0
0.822006000,1
0.822254000,0
0.822262000,1
0.822422000,0
0.822432000,1
0.822462000,0
0.822470000,1
0.822544000,0
0.822552000,1
0.822624000,0
0.822634000,1
0.822706000,0
0.822716000,1
0.822788000,0
0.822796000,1
0.822860000,0
0.822868000,1
0.822896000,0
0.822906000,1
0.822960000,0
0.822968000,1
0.823218000,0
0.823228000,1
0.823388000,0
0.823396000,1
0.823426000,0
0.823436000,1
0.823508000,0
0.823518000,1
0.823590000,0
0.823600000,1
0.823672000,0
0.823680000,1
0.823752000,0
0.823762000,1
0.823828000,0
0.823838000,1
0.823864000,0
0.823874000,1
0.823934000,0
0.823942000,1
0.824184000,0
0.824194000,1
0.824352000,0
0.824362000,1
0.824392000,0
0.824402000,1
0.824474000,0
0.824482000,1
0.824556000,0
0.824564000,1
0.824636000,0
0.824646000,1
0.824718000,0
0.824728000,1
0.824796000,0
0.824806000,1
0.824832000,0
0.824842000,1
0.824908000,0
0.824918000,1
0.825150000,0
0.825158000,1
0.825318000,0
0.825328000,1
0.825358000,0
0.825366000,1
0.825438000,0
0.825448000,1
0.825520000,0
0.825530000,1
0.825602000,0
0.825612000,1
0.825684000,0
0.825692000,1
0.825764000,0
0.825774000,1
0.825800000,0
0.825810000,1
0.825882000,0
0.825892000,1
0.826114000,0
0.826124000,1
0.826284000,0
0.826292000,1
0.826322000,0
0.826332000,1
0.826404000,0
0.826414000,1
0.826486000,0
0.826494000,1
0.826568000,0
0.826576000,1
0.826604000,0
0.826612000,1
0.826640000,0
0.826648000,1
0.826676000,0
0.826684000,1
0.826730000,0
0.826740000,1
0.827080000,0
0.827090000,1
0.827248000,0
0.827258000,1
0.827288000,0
0.827298000,1
0.827370000,0
0.827378000,1
0.827450000,0
0.827460000,1
0.827532000,0
0.827542000,1
0.827568000,0
0.827578000,1
0.827608000,0
0.827616000,1
0.827644000,0
0.827654000,1
0.827692000,0
0.827702000,1
0.828046000,0
0.828054000,1
0.828214000,0
0.828224000,1
0.828254000,0
0.828262000,1
0.828334000,0
0.828344000,1
0.828416000,0
0.828426000,1
0.828498000,0
0.828506000,1
0.828534000,0
0.828544000,1
0.828576000,0
0.828586000,1
0.828612000,0
0.828622000,1
0.828654000,0
0.828664000,1
0.829010000,0
0.829020000,1
0.829180000,0
0.829188000,1
0.829218000,0
0.829228000,1
0.829300000,0
0.829310000,1
0.829382000,0
0.829390000,1
0.829462000,0
0.829472000,1
0.829498000,0
0.829508000,1
0.829544000,0
0.829554000,1
0.829580000,0
0.829590000,1
0.829616000,0
0.829626000,1
0.829976000,0
0.829986000,1
0.830144000,0
0.830154000,1
0.830184000,0
0.830192000,1
0.830266000,0
0.830274000,1
0.830346000,0
0.830356000,1
0.830428000,0
0.830438000,1
0.830464000,0
0.830474000,1
0.830512000,0
0.830522000,1
0.830548000,0
0.830558000,1
0.830628000,0
0.830636000,1
0.830942000,0
0.830950000,1
0.831110000,0
0.831118000,1
0.831186000,0
0.831194000,1
0.831266000,0
0.831276000,1
0.831348000,0
0.831358000,1
0.831430000,0
0.831440000,1
0.831466000,0
0.831476000,1
0.831518000,0
0.831526000,1
0.831554000,0
0.831562000,1
0.831626000,0
0.831636000,1
0.831906000,0
0.831916000,1
0.832076000,0
0.832084000,1
0.832126000,0
0.832136000,1
0.832208000,0
0.832218000,1
0.832290000,0
0.832298000,1
0.832370000,0
0.832380000,1
0.832408000,0
0.832416000,1
0.832462000,0
0.832470000,1
0.832498000,0
0.832506000,1
0.832564000,0
0.832574000,1
0.832872000,0
0.832880000,1
0.833040000,0
0.833050000,1
0.833104000,0
0.833114000,1
0.833186000,0
0.833194000,1
0.833266000,0
0.833276000,1
0.833348000,0
0.833358000,1
0.833384000,0
0.833394000,1
0.833442000,0
0.833452000,1
0.833478000,0
0.833488000,1
0.833538000,0
0.833548000,1
0.833836000,0
0.833846000,1
0.834006000,0
0.834016000,1
0.834082000,0
0.834090000,1
0.834162000,0
0.834172000,1
0.834244000,0
0.834254000,1
0.834326000,0
0.834334000,1
0.834362000,0
0.834370000,1
0.834422000,0
0.834432000,1
0.834458000,0
0.834468000,1
0.834528000,0
0.834536000,1
0.834802000,0
0.834812000,1
0.834972000,0
0.834980000,1
0.835034000,0
0.835044000,1
0.835116000,0
0.835126000,1
0.835198000,0
0.835206000,1
0.835278000,0
0.835288000,1
0.835314000,0
0.835324000,1
0.835378000,0
0.835388000,1
